  freq  compound    orth
------  ----------  --------------------------------------------------
    21              Etelä-Karjalassa
    21              ex-pääministeri
    21              Emu-maiden
    21              Pohjola-osakkeet
    21              Lappeenrannan teknillisessä korkeakoulussa
    21              Etelä-Pirkanmaan
    21              ensi-iltoja
    21              niskan päälle
    21              Pohjois-Karjala
    21              hetki sitten
    21              peräti noin
    21              Itä-Saksa
    21              niin sanottuun
    20              pohjois-pirkanmaan
    20              markkina-asema
    20              Etelä-Dakotan
    20              vuokra-asunnoista
    20              nyky-yhteiskunnassa
    20              tynkä-Jugoslavian
    20              mistä ihmeestä
    20              torjunta-aineiden
    20              missä päin
    20              jos siis
    20              enenevässä määrin
    20              yksi jos toinenkin
    20              tätä kaikkea
    20              Etelä-Ruotsissa
    20              Ranta-Tampella
    20              niin sanotusta
    20              laaja-alaista
    20              siitä asti kun
    20              raja-asemalle
    20              ala-astetta
    20              Mäki-Hakola
    20              Suomen Gallup
    20              tämän kaiken
    20              UPM-Kymmenestä
    20              Etelä-Afrikkaa
    20              Ritva-Liisa
    20              Kaupan keskusliiton
    20              Itä-Timorilla
    20              suoraan sanoen
    20              Marja-Riitta
    20              te-keskuksesta
    20              Pohjois-Suomesta
    20              loka-marraskuun
    20              huippu-urheilu
    20              liito-orava
    20              muista kuin
    20              Pallo-Veikkojen
    20              yllättävää kyllä
    19              evankelis-luterilaisen
    19              mihin kaikkeen
    19              yhtä mittaa
    19              liike-elämässä
    19              maa-alue
    19              Eeva-Kaisa
    19              opiskelija-asuntosäätiön
    19              Nordberg-Lokomo
    19              elo-syyskuussa
    19              sikäli kun
    19              doping-jutun
    19              toinen toisensa
    19              mitä tahansa
    19              kaupungin taidemuseon
    19              Leena-Maija
    19              Etelä-Libanonista
    19              Etelä-Euroopan
    19              Länsi-Euroopan unionin
    19              koti-ikävä
    19              Etelä-Savossa
    19              kahden kauppa
    19              Nykytaiteen museon
    19              tanssija-koreografi
    19              Ari-Matti
    19              televisio-ohjelmat
    19              mitä hyvänsä
    19              Saudi-Arabiassa
    19              Sampo-ryhmä
    19              Tampereen museoiden
    19              Itä-Jerusalemin
    19              teksti-tv
    19              Ala-Uotila
    19              markkina-arvon
    18              Pohjois-Irakissa
    18              Kuorma-autoliiton
    18              Leppäkosken Sähkö
    18              öljy-yhtiöiden
    18              mikä ihme
    18              taka-alalla
    18              perhe-elämä
    18              Nokia Mobile Phonesin
    18              niihin aikoihin
    18              Euroopan unionille
    18              sikin sokin
    18              itse paikalla
    18              bar-tallin
    18              kaupungin taidemuseo
    18              suuressa määrin
    18              tiistai-iltaan
    18              Etelä-Amerikasta
    18              Ranta-aho
    18              Tampereen taidemuseo
    18              Keski-Eurooppa
    18              toissa viikolla
    18              sinne asti
    18              lento-onnettomuus
    18              Ilo-Severi
    18              sen aikaa
    18              jalkapallo-ottelun
    18              tila-auto
    18              muun kuin
    18              kauan aikaa
    18              pohja-ajan
    18              rekka-auton
    18              osa-aikaisia
    18              tieten tahtoen
    18              Euroopan unionista
    18              täysi-ikäinen
    18              teini-iässä
    18              Henki-Pohjolan
    18              tietotekniikka-alan
    18              opiskelija-asunnot
    18              Itä-Jerusalemissa
    18              Seudun Osuuspankin
    18              heinä-elokuussa
    18              Pohjois-Karjalaan
    18              Etelä-Suomi
    18              Oulun yliopisto
    18              huhti-toukokuussa
    18              Pohjois-Hämeessä
    18              Länsi-Timorin
    18              teini-iän
    18              televisio-ohjelman
    18              Kurki-Suonion
    18              virka-asunnon
    18              kuorma-autoilla
    18              viimeistään silloin kun
    17              Pohjois-Norjassa
    17              yhtä soittoa
    17              Suomen Kuntaliiton
    17              Järvi-Suomen
    17              maa-ainesten
    17              Pohjolan Sanomien
    17              Länsi-Saksa
    17              perin juurin
    17              jossakin päin
    17              televisio-ohjelmien
    17              Suomen Gallupilla
    17              lehti-ilmoituksilla
    17              aika-ajoin
    17              Pohjois-Kyproksen
    17              lauantai-iltaisin
    17              Pohjois-Carolinan
    17              Lapin yliopistosta
    17              Lähi-itä
    17              tyhjin käsin
    17              Länsi-Tampereella
    17              esi-isät
    17              toista kymmentä
    17              Merita pankin
    17              vapaa-aikaansa
    17              Helsingin kauppakorkeakoulusta
